id,name,album_id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,color
005lwxGU1tms6HGELIcUv9,I Kissed A Girl,0r2BUyPTmpbfuz4rR39mLl,pop,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996,audio_features,spotify:track:005lwxGU1tms6HGELIcUv9,https://api.spotify.com/v1/tracks/005lwxGU1tms6HGELIcUv9,https://api.spotify.com/v1/audio-analysis/005lwxGU1tms6HGELIcUv9,179640,4,[0.00196078 0.70928131 0.92328911 1.        ]
007kRcQoBb4BN9GywpeJAa,Solo,0nZn0G4LOzU6G4ProRExYy,rock,0.612,0.941,10,-6.153,0,0.0444,0.0265,0.000335,0.0973,0.774,120.064,audio_features,spotify:track:007kRcQoBb4BN9GywpeJAa,https://api.spotify.com/v1/tracks/007kRcQoBb4BN9GywpeJAa,https://api.spotify.com/v1/audio-analysis/007kRcQoBb4BN9GywpeJAa,174048,4,[0.5 0.  1.  1. ]
00CXUMREit80f2McJsjcIz,"Lieder ohne Worte (Songs without Words), Book 2, Op. 30: No. 7 in E-Flat Major, Op. 30, No. 1",4oPL5qL3uEurG2nu1MsVwT,classical,0.355,0.0164,3,-28.659,1,0.0396,0.995,0.926,0.0986,0.0922,67.946,audio_features,spotify:track:00CXUMREit80f2McJsjcIz,https://api.spotify.com/v1/tracks/00CXUMREit80f2McJsjcIz,https://api.spotify.com/v1/audio-analysis/00CXUMREit80f2McJsjcIz,282813,4,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
00MDdSPO6iWPZwwuF6RH89,Fluster,5zDXxceLBK4Ojz08uNZ2KB,jazz,0.504,0.166,0,-14.374,1,0.0441,0.986,0.0473,0.108,0.265,120.511,audio_features,spotify:track:00MDdSPO6iWPZwwuF6RH89,https://api.spotify.com/v1/tracks/00MDdSPO6iWPZwwuF6RH89,https://api.spotify.com/v1/audio-analysis/00MDdSPO6iWPZwwuF6RH89,211958,4,[0.50392157 0.99998103 0.70492555 1.        ]
00TU7szqwBrxWTd9SO7ihK,Ella Uso Mi Cabeza Como Un Revolver - MTV Unplugged,5RJLKN7ucuVaRAUzNKtKB8,rock,0.396,0.764,0,-7.348,0,0.0342,0.00284,0.0128,0.708,0.236,82.858,audio_features,spotify:track:00TU7szqwBrxWTd9SO7ihK,https://api.spotify.com/v1/tracks/00TU7szqwBrxWTd9SO7ihK,https://api.spotify.com/v1/audio-analysis/00TU7szqwBrxWTd9SO7ihK,364493,4,[0.5 0.  1.  1. ]
00i2HU7TEzzftShjRrDSEF,Changes,4Y9ISbppFbwk0r1XCLUi0I,hip-hop,0.865,0.657,7,-6.722,1,0.076,0.0404,0.0,0.14,0.316,111.115,audio_features,spotify:track:00i2HU7TEzzftShjRrDSEF,https://api.spotify.com/v1/tracks/00i2HU7TEzzftShjRrDSEF,https://api.spotify.com/v1/audio-analysis/00i2HU7TEzzftShjRrDSEF,268960,4,[1.         0.70054304 0.37841105 1.        ]
00mojm5rDbk8dhvwHw4IIz,Thug,4bysRljplZxQa6lYVhG7BR,hip-hop,0.784,0.712,1,-3.674,0,0.0923,0.00874,0.00169,0.121,0.313,156.075,audio_features,spotify:track:00mojm5rDbk8dhvwHw4IIz,https://api.spotify.com/v1/tracks/00mojm5rDbk8dhvwHw4IIz,https://api.spotify.com/v1/audio-analysis/00mojm5rDbk8dhvwHw4IIz,230707,4,[1.         0.70054304 0.37841105 1.        ]
00x8ogYPKcIAAtDzC414DR,"Barcarolle in F-Sharp Major, Op. 60",2y7XA7KLJXRPzTgULfXK5F,classical,0.223,0.0534,1,-23.884,1,0.04,0.989,0.925,0.0841,0.063,64.855,audio_features,spotify:track:00x8ogYPKcIAAtDzC414DR,https://api.spotify.com/v1/tracks/00x8ogYPKcIAAtDzC414DR,https://api.spotify.com/v1/audio-analysis/00x8ogYPKcIAAtDzC414DR,490920,4,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
0125Xv5dFultDCQOzLc9wx,SHMONEY,7JYz6PAXvhkz9lAL7M6dgT,hip-hop,0.761,0.642,3,-8.31,0,0.347,0.473,0.0,0.138,0.614,157.015,audio_features,spotify:track:0125Xv5dFultDCQOzLc9wx,https://api.spotify.com/v1/tracks/0125Xv5dFultDCQOzLc9wx,https://api.spotify.com/v1/audio-analysis/0125Xv5dFultDCQOzLc9wx,160000,4,[1.         0.70054304 0.37841105 1.        ]
016HKF7A4O7tatoJ9BgZM1,Say It (Over And Over Again),0Ydakb7npXmyTwFLvKc5qt,jazz,0.488,0.124,3,-13.038,1,0.0404,0.963,0.333,0.246,0.205,66.105,audio_features,spotify:track:016HKF7A4O7tatoJ9BgZM1,https://api.spotify.com/v1/tracks/016HKF7A4O7tatoJ9BgZM1,https://api.spotify.com/v1/audio-analysis/016HKF7A4O7tatoJ9BgZM1,255960,4,[0.50392157 0.99998103 0.70492555 1.        ]
027269uzraETHuoG6aMs6a,Waves,1Trg5OuUpkNFLF21HdbOg6,pop,0.494,0.771,1,-4.309,1,0.0626,0.0649,0.0,0.11,0.371,136.053,audio_features,spotify:track:027269uzraETHuoG6aMs6a,https://api.spotify.com/v1/tracks/027269uzraETHuoG6aMs6a,https://api.spotify.com/v1/audio-analysis/027269uzraETHuoG6aMs6a,228440,4,[0.00196078 0.70928131 0.92328911 1.        ]
02YsxRqkJjhcbkncKW9qaz,"The Well-Tempered Clavier, Book 1: Prelude in C Major, BWV 846",4JE5w7ViEHVy4hzLgo5L8C,classical,0.37,0.0538,0,-32.321,1,0.0433,0.995,0.936,0.0935,0.673,126.337,audio_features,spotify:track:02YsxRqkJjhcbkncKW9qaz,https://api.spotify.com/v1/tracks/02YsxRqkJjhcbkncKW9qaz,https://api.spotify.com/v1/audio-analysis/02YsxRqkJjhcbkncKW9qaz,138421,4,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
02aKmMVpvA4SbfWjLeXDya,"Nocturne No. 2, op. 9",7CMdl93GEQ0Pv7cfpY8fac,classical,0.416,0.017,10,-26.35,1,0.0599,0.994,0.959,0.112,0.194,74.668,audio_features,spotify:track:02aKmMVpvA4SbfWjLeXDya,https://api.spotify.com/v1/tracks/02aKmMVpvA4SbfWjLeXDya,https://api.spotify.com/v1/audio-analysis/02aKmMVpvA4SbfWjLeXDya,163046,3,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
02gKGdCyRltEpfwmGauElu,"Ave Maria, D. 839",1dRiieury7Ob1jPZYk2muR,classical,0.123,0.138,10,-15.538,1,0.0476,0.994,0.686,0.11,0.0433,73.415,audio_features,spotify:track:02gKGdCyRltEpfwmGauElu,https://api.spotify.com/v1/tracks/02gKGdCyRltEpfwmGauElu,https://api.spotify.com/v1/audio-analysis/02gKGdCyRltEpfwmGauElu,256573,3,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
03M7H0z2xqFrcHhohJUGoC,You've Changed,6HIB5zDrojpmjIoErkmfCi,jazz,0.499,0.101,10,-17.56,1,0.0344,0.962,0.915,0.165,0.177,74.174,audio_features,spotify:track:03M7H0z2xqFrcHhohJUGoC,https://api.spotify.com/v1/tracks/03M7H0z2xqFrcHhohJUGoC,https://api.spotify.com/v1/audio-analysis/03M7H0z2xqFrcHhohJUGoC,162770,4,[0.50392157 0.99998103 0.70492555 1.        ]
045TksBNi3CO5Y00Z4RqPC,Search for Peace,6lxH5swGpO4njwde8GFdmy,jazz,0.473,0.0668,7,-18.628,1,0.0376,0.918,0.757,0.108,0.102,113.164,audio_features,spotify:track:045TksBNi3CO5Y00Z4RqPC,https://api.spotify.com/v1/tracks/045TksBNi3CO5Y00Z4RqPC,https://api.spotify.com/v1/audio-analysis/045TksBNi3CO5Y00Z4RqPC,285160,4,[0.50392157 0.99998103 0.70492555 1.        ]
047fCsbO4NdmwCBn8pcUXl,Marvins Room,6X1x82kppWZmDzlXXK3y3q,hip-hop,0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519,audio_features,spotify:track:047fCsbO4NdmwCBn8pcUXl,https://api.spotify.com/v1/tracks/047fCsbO4NdmwCBn8pcUXl,https://api.spotify.com/v1/audio-analysis/047fCsbO4NdmwCBn8pcUXl,347227,5,[1.         0.70054304 0.37841105 1.        ]
04emr6g1YI9iOjVvBM0qiQ,Diamond In The Back,1Mh5fyZr5xGDC5qDN7ChQJ,jazz,0.879,0.356,6,-11.117,1,0.209,0.103,0.349,0.0487,0.731,92.998,audio_features,spotify:track:04emr6g1YI9iOjVvBM0qiQ,https://api.spotify.com/v1/tracks/04emr6g1YI9iOjVvBM0qiQ,https://api.spotify.com/v1/audio-analysis/04emr6g1YI9iOjVvBM0qiQ,102518,4,[0.50392157 0.99998103 0.70492555 1.        ]
04lRn70B8yfARIXJ4kyrWx,Four Casinos,4h3c6zAo3Qj26fVX2Bmz2a,jazz,0.392,0.0147,0,-26.378,1,0.0408,0.993,0.952,0.102,0.127,53.94,audio_features,spotify:track:04lRn70B8yfARIXJ4kyrWx,https://api.spotify.com/v1/tracks/04lRn70B8yfARIXJ4kyrWx,https://api.spotify.com/v1/audio-analysis/04lRn70B8yfARIXJ4kyrWx,148837,3,[0.50392157 0.99998103 0.70492555 1.        ]
05W1GduItsqueo7fja8e6i,"Capriccio brillant, Op. 22: Andante",3wGZgzMRdcYtItW45U51OR,classical,0.247,0.00505,11,-30.467,1,0.0379,0.991,0.967,0.0838,0.0391,91.359,audio_features,spotify:track:05W1GduItsqueo7fja8e6i,https://api.spotify.com/v1/tracks/05W1GduItsqueo7fja8e6i,https://api.spotify.com/v1/audio-analysis/05W1GduItsqueo7fja8e6i,150322,4,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
05bT4XYxT4fnBgfrpvu6Rw,Cavaquinho,3lzaTrd6xnDq33RyIETTfS,jazz,0.76,0.492,8,-8.072,1,0.0792,0.531,0.906,0.11,0.509,83.028,audio_features,spotify:track:05bT4XYxT4fnBgfrpvu6Rw,https://api.spotify.com/v1/tracks/05bT4XYxT4fnBgfrpvu6Rw,https://api.spotify.com/v1/audio-analysis/05bT4XYxT4fnBgfrpvu6Rw,138795,4,[0.50392157 0.99998103 0.70492555 1.        ]
05fdpG9n1YmQU1wOTCLaj8,You Know Its Me,2ET8mBknnRZFO1gea0toYN,jazz,0.507,0.081,10,-18.528,1,0.0338,0.906,0.955,0.108,0.202,59.191,audio_features,spotify:track:05fdpG9n1YmQU1wOTCLaj8,https://api.spotify.com/v1/tracks/05fdpG9n1YmQU1wOTCLaj8,https://api.spotify.com/v1/audio-analysis/05fdpG9n1YmQU1wOTCLaj8,170677,4,[0.50392157 0.99998103 0.70492555 1.        ]
05j9ehtmZsj8BL07s9rZ75,How We Do (Party),1aDnLoXL8rl3WFJWLTxZmx,pop,0.738,0.922,7,-3.94,1,0.0835,0.0034,0.0,0.0986,0.689,116.024,audio_features,spotify:track:05j9ehtmZsj8BL07s9rZ75,https://api.spotify.com/v1/tracks/05j9ehtmZsj8BL07s9rZ75,https://api.spotify.com/v1/audio-analysis/05j9ehtmZsj8BL07s9rZ75,247027,4,[0.00196078 0.70928131 0.92328911 1.        ]
05vvPTidbjvDySLc9o65YS,Don't Forget About Me,3rrrTOHiXGzuW4FP7t0O1A,pop,0.661,0.44,8,-11.101,1,0.0339,0.0744,0.00939,0.185,0.317,117.707,audio_features,spotify:track:05vvPTidbjvDySLc9o65YS,https://api.spotify.com/v1/tracks/05vvPTidbjvDySLc9o65YS,https://api.spotify.com/v1/audio-analysis/05vvPTidbjvDySLc9o65YS,149303,4,[0.00196078 0.70928131 0.92328911 1.        ]
05yDpj1357DbqJsH2V4DL9,Once Knowing,1J3QLGLdMJZfIFLxsvojWW,jazz,0.392,0.165,3,-14.58,1,0.0345,0.939,0.938,0.105,0.107,107.44,audio_features,spotify:track:05yDpj1357DbqJsH2V4DL9,https://api.spotify.com/v1/tracks/05yDpj1357DbqJsH2V4DL9,https://api.spotify.com/v1/audio-analysis/05yDpj1357DbqJsH2V4DL9,194794,4,[0.50392157 0.99998103 0.70492555 1.        ]
060aWWmC9CrLqbhzHQifQf,Entre Canibales - MTV Unplugged,5RJLKN7ucuVaRAUzNKtKB8,rock,0.635,0.677,4,-7.149,0,0.0278,0.018,0.0154,0.946,0.536,110.927,audio_features,spotify:track:060aWWmC9CrLqbhzHQifQf,https://api.spotify.com/v1/tracks/060aWWmC9CrLqbhzHQifQf,https://api.spotify.com/v1/audio-analysis/060aWWmC9CrLqbhzHQifQf,294147,4,[0.5 0.  1.  1. ]
0639sfoRA7sW4fGS1EzcQu,Loco (Tu Forma de Ser) [Ft. Rubén Albarrán] - MTV Unplugged,72XWQY6SO3b4M01tHYsIM7,rock,0.587,0.639,7,-8.065,1,0.0357,0.395,0.0,0.68,0.789,116.499,audio_features,spotify:track:0639sfoRA7sW4fGS1EzcQu,https://api.spotify.com/v1/tracks/0639sfoRA7sW4fGS1EzcQu,https://api.spotify.com/v1/audio-analysis/0639sfoRA7sW4fGS1EzcQu,249307,4,[0.5 0.  1.  1. ]
068qenOp4IB8qTYOSPMD2u,Doll's Lullaby,4nU9wXpNo2CAvlfkrGXgzZ,classical,0.423,0.0835,0,-22.591,1,0.0448,0.994,0.958,0.093,0.118,76.996,audio_features,spotify:track:068qenOp4IB8qTYOSPMD2u,https://api.spotify.com/v1/tracks/068qenOp4IB8qTYOSPMD2u,https://api.spotify.com/v1/audio-analysis/068qenOp4IB8qTYOSPMD2u,90000,4,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
069SOoG7uHJ2JY1QHpQFJR,"24 Preludes & Fugues, Op. 87: Prelude no.13 in F sharp minor. Moderato con moto",6T3UPmEEZWfrsLFfEaoMsQ,classical,0.217,0.0027,6,-38.644,1,0.0492,0.995,0.907,0.0956,0.229,72.034,audio_features,spotify:track:069SOoG7uHJ2JY1QHpQFJR,https://api.spotify.com/v1/tracks/069SOoG7uHJ2JY1QHpQFJR,https://api.spotify.com/v1/audio-analysis/069SOoG7uHJ2JY1QHpQFJR,147960,4,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
06J8E2lWKBGSjblUZm1sqy,Olha Maria,4aNDswPAhlIuuz6jzhKieO,jazz,0.378,0.355,8,-17.099,1,0.032,0.938,0.954,0.153,0.167,110.898,audio_features,spotify:track:06J8E2lWKBGSjblUZm1sqy,https://api.spotify.com/v1/tracks/06J8E2lWKBGSjblUZm1sqy,https://api.spotify.com/v1/audio-analysis/06J8E2lWKBGSjblUZm1sqy,257963,4,[0.50392157 0.99998103 0.70492555 1.        ]
06JvOZ39sK8D8SqiqfaxDU,True Love,1YA0gAfV91LkDq1DODSCbc,hip-hop,0.712,0.861,5,-5.487,0,0.25,0.0182,6.09e-06,0.511,0.388,84.042,audio_features,spotify:track:06JvOZ39sK8D8SqiqfaxDU,https://api.spotify.com/v1/tracks/06JvOZ39sK8D8SqiqfaxDU,https://api.spotify.com/v1/audio-analysis/06JvOZ39sK8D8SqiqfaxDU,148571,4,[1.         0.70054304 0.37841105 1.        ]
06KyNuuMOX1ROXRhj787tj,We Don't Talk Anymore (feat. Selena Gomez),5Nwsra93UQYJ6xxcjcE10x,pop,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,audio_features,spotify:track:06KyNuuMOX1ROXRhj787tj,https://api.spotify.com/v1/tracks/06KyNuuMOX1ROXRhj787tj,https://api.spotify.com/v1/audio-analysis/06KyNuuMOX1ROXRhj787tj,217707,4,[0.00196078 0.70928131 0.92328911 1.        ]
06PsxVo9cUtgP97EjxFUs7,Legacy,4hYJP6VSDvVktdcZRq2mtx,jazz,0.611,0.632,10,-10.622,0,0.0428,0.0498,0.862,0.261,0.619,89.968,audio_features,spotify:track:06PsxVo9cUtgP97EjxFUs7,https://api.spotify.com/v1/tracks/06PsxVo9cUtgP97EjxFUs7,https://api.spotify.com/v1/audio-analysis/06PsxVo9cUtgP97EjxFUs7,269107,4,[0.50392157 0.99998103 0.70492555 1.        ]
06emSBtL6jcUXcjVlayUHl,"12 Songs, Op. 21: V. Lilacs (Transcr. Rachmaninoff for Solo Piano)",3BZO2AAzTm2p9R9xmLvucs,classical,0.168,0.00571,8,-36.245,1,0.0404,0.995,0.92,0.068,0.0705,78.043,audio_features,spotify:track:06emSBtL6jcUXcjVlayUHl,https://api.spotify.com/v1/tracks/06emSBtL6jcUXcjVlayUHl,https://api.spotify.com/v1/audio-analysis/06emSBtL6jcUXcjVlayUHl,181693,3,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
06lEEwDNIo9vfel8GcsEHV,Hype off Your Love,50giNcgPK9VmdASjvZfYfF,pop,0.663,0.809,2,-7.219,0,0.0366,0.0677,0.0133,0.281,0.385,125.009,audio_features,spotify:track:06lEEwDNIo9vfel8GcsEHV,https://api.spotify.com/v1/tracks/06lEEwDNIo9vfel8GcsEHV,https://api.spotify.com/v1/audio-analysis/06lEEwDNIo9vfel8GcsEHV,181714,4,[0.00196078 0.70928131 0.92328911 1.        ]
06vaPTVwFkFxCzmJDXlfx5,A Little Book of Hours: VI. Singing Sun,70x50TbjZqrTpn8iBHvSEs,classical,0.346,0.00398,10,-44.526,1,0.0537,0.992,0.878,0.0643,0.318,78.891,audio_features,spotify:track:06vaPTVwFkFxCzmJDXlfx5,https://api.spotify.com/v1/tracks/06vaPTVwFkFxCzmJDXlfx5,https://api.spotify.com/v1/audio-analysis/06vaPTVwFkFxCzmJDXlfx5,103600,5,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
06xLo8Oa53wmBMdWcIsqPL,Mucho mejor (feat. Coque Malla),0vcyVi1DEoFqSkGEJ8H46t,rock,0.681,0.965,7,-3.963,1,0.0299,0.309,0.000218,0.15,0.97,135.68,audio_features,spotify:track:06xLo8Oa53wmBMdWcIsqPL,https://api.spotify.com/v1/tracks/06xLo8Oa53wmBMdWcIsqPL,https://api.spotify.com/v1/audio-analysis/06xLo8Oa53wmBMdWcIsqPL,234800,4,[0.5 0.  1.  1. ]
0783JQsaIA3eZ4UwMhcIpX,Flying Chicken (feat. Thiago Rabello & Salomão Soares),4RqK5murOrvju4Lel65EzG,jazz,0.369,0.924,8,-6.229,1,0.0476,0.505,0.884,0.152,0.822,150.466,audio_features,spotify:track:0783JQsaIA3eZ4UwMhcIpX,https://api.spotify.com/v1/tracks/0783JQsaIA3eZ4UwMhcIpX,https://api.spotify.com/v1/audio-analysis/0783JQsaIA3eZ4UwMhcIpX,273389,4,[0.50392157 0.99998103 0.70492555 1.        ]
07GtDOCxmye5KDWsTSACPk,Chantilly Lace,4rjNs9o3EjMVQlwV7EuhGS,rock,0.489,0.806,3,-6.054,1,0.0858,0.841,2.96e-05,0.0687,0.944,172.269,audio_features,spotify:track:07GtDOCxmye5KDWsTSACPk,https://api.spotify.com/v1/tracks/07GtDOCxmye5KDWsTSACPk,https://api.spotify.com/v1/audio-analysis/07GtDOCxmye5KDWsTSACPk,145267,4,[0.5 0.  1.  1. ]
07bsRv0pcpbG4zJeLsUs1p,Eyes Closed,43qfLpwe6sEOEqxVmOHRu0,pop,0.777,0.526,2,-6.221,1,0.0645,0.302,0.0,0.105,0.389,107.071,audio_features,spotify:track:07bsRv0pcpbG4zJeLsUs1p,https://api.spotify.com/v1/tracks/07bsRv0pcpbG4zJeLsUs1p,https://api.spotify.com/v1/audio-analysis/07bsRv0pcpbG4zJeLsUs1p,194849,4,[0.00196078 0.70928131 0.92328911 1.        ]
07fbDnkKdZGk1gLvknxrns,RUNAWAY,1ZltEbn50sQMxoD5TvbNXe,pop,0.624,0.684,3,-5.507,0,0.0513,0.0336,0.0,0.0771,0.75,163.033,audio_features,spotify:track:07fbDnkKdZGk1gLvknxrns,https://api.spotify.com/v1/tracks/07fbDnkKdZGk1gLvknxrns,https://api.spotify.com/v1/audio-analysis/07fbDnkKdZGk1gLvknxrns,143265,4,[0.00196078 0.70928131 0.92328911 1.        ]
07uHVemK3iJmGnHKigX3rS,I'll Let You Know,3Fh49WPCX4Xq6fbbSHw0b4,jazz,0.521,0.0955,8,-15.053,1,0.0359,0.928,0.583,0.135,0.237,111.269,audio_features,spotify:track:07uHVemK3iJmGnHKigX3rS,https://api.spotify.com/v1/tracks/07uHVemK3iJmGnHKigX3rS,https://api.spotify.com/v1/audio-analysis/07uHVemK3iJmGnHKigX3rS,462120,4,[0.50392157 0.99998103 0.70492555 1.        ]
085puTRP6VTmS43xWubCfF,"The Final Bell - From The ""Rocky"" Soundtrack",6GfrOuXqJrJjcldIstEz6A,rock,0.217,0.711,9,-6.533,0,0.0415,0.429,0.937,0.23,0.388,158.313,audio_features,spotify:track:085puTRP6VTmS43xWubCfF,https://api.spotify.com/v1/tracks/085puTRP6VTmS43xWubCfF,https://api.spotify.com/v1/audio-analysis/085puTRP6VTmS43xWubCfF,114347,4,[0.5 0.  1.  1. ]
08F16baYbciTva9P4BvpiI,MAFIA,5FB5E1fwFeVqpz2CCzRSve,hip-hop,0.855,0.492,0,-7.578,0,0.0483,0.0775,6.71e-06,0.111,0.385,109.975,audio_features,spotify:track:08F16baYbciTva9P4BvpiI,https://api.spotify.com/v1/tracks/08F16baYbciTva9P4BvpiI,https://api.spotify.com/v1/audio-analysis/08F16baYbciTva9P4BvpiI,240000,4,[1.         0.70054304 0.37841105 1.        ]
08G11yzcwoMuJrUy4ucLge,Just Ourselves,0Wlpr3FAxEIQFnm9jTMQAB,jazz,0.364,0.187,2,-18.971,1,0.0329,0.979,0.915,0.0832,0.0902,81.968,audio_features,spotify:track:08G11yzcwoMuJrUy4ucLge,https://api.spotify.com/v1/tracks/08G11yzcwoMuJrUy4ucLge,https://api.spotify.com/v1/audio-analysis/08G11yzcwoMuJrUy4ucLge,228739,3,[0.50392157 0.99998103 0.70492555 1.        ]
08NmfIWwPJfhAwP09CendL,I Fall In Love Too Easily,6BF1FJIGXf9wj4FKbDIaH1,jazz,0.506,0.098,9,-17.801,0,0.0365,0.956,0.732,0.116,0.109,103.136,audio_features,spotify:track:08NmfIWwPJfhAwP09CendL,https://api.spotify.com/v1/tracks/08NmfIWwPJfhAwP09CendL,https://api.spotify.com/v1/audio-analysis/08NmfIWwPJfhAwP09CendL,160467,4,[0.50392157 0.99998103 0.70492555 1.        ]
08QgYfdYgzewIYUMeeiFzy,Milde Bølger,5hfZq65PsUuX1Evs1xtlI5,classical,0.439,0.0412,1,-28.867,1,0.0373,0.995,0.919,0.119,0.218,130.597,audio_features,spotify:track:08QgYfdYgzewIYUMeeiFzy,https://api.spotify.com/v1/tracks/08QgYfdYgzewIYUMeeiFzy,https://api.spotify.com/v1/audio-analysis/08QgYfdYgzewIYUMeeiFzy,142000,3,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
08bn759cPYICtUPoYx29P0,Sock It 2 Me (feat. Da Brat),6UkdyvPElK6JDkyeRClbI2,hip-hop,0.874,0.498,8,-9.108,1,0.233,0.00791,0.00375,0.102,0.599,81.997,audio_features,spotify:track:08bn759cPYICtUPoYx29P0,https://api.spotify.com/v1/tracks/08bn759cPYICtUPoYx29P0,https://api.spotify.com/v1/audio-analysis/08bn759cPYICtUPoYx29P0,257467,4,[1.         0.70054304 0.37841105 1.        ]
08iHceGlaOmsMpNJVuN8Ev,Blue Moon,3bMoWdrQYKVgGklRZVdDXv,jazz,0.439,0.0151,3,-29.842,1,0.038,0.994,0.893,0.102,0.0599,68.747,audio_features,spotify:track:08iHceGlaOmsMpNJVuN8Ev,https://api.spotify.com/v1/tracks/08iHceGlaOmsMpNJVuN8Ev,https://api.spotify.com/v1/audio-analysis/08iHceGlaOmsMpNJVuN8Ev,206861,4,[0.50392157 0.99998103 0.70492555 1.        ]
08v2cq1Qp9TFQiHUYvNCiM,All I'm Gonna Take,4yfmDEn3qrOTcHAAfXGzdo,rock,0.62,0.787,9,-12.155,1,0.0412,0.0286,1.13e-05,0.37,0.427,123.462,audio_features,spotify:track:08v2cq1Qp9TFQiHUYvNCiM,https://api.spotify.com/v1/tracks/08v2cq1Qp9TFQiHUYvNCiM,https://api.spotify.com/v1/audio-analysis/08v2cq1Qp9TFQiHUYvNCiM,347333,4,[0.5 0.  1.  1. ]
08wE4pl2bY1qaM5mqqCiG6,"Isn't This My Sound Around Me? (feat. Reuben Rogers, Walter Smith III)",378aEOqUQ1caegAwHxlyuv,jazz,0.545,0.339,10,-13.153,0,0.0419,0.668,0.718,0.0828,0.388,114.269,audio_features,spotify:track:08wE4pl2bY1qaM5mqqCiG6,https://api.spotify.com/v1/tracks/08wE4pl2bY1qaM5mqqCiG6,https://api.spotify.com/v1/audio-analysis/08wE4pl2bY1qaM5mqqCiG6,308147,4,[0.50392157 0.99998103 0.70492555 1.        ]
094RugjgLW6CdPLOJctBZ3,Boom Clap,2fGpw56D35My0c82eNfKJF,pop,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,audio_features,spotify:track:094RugjgLW6CdPLOJctBZ3,https://api.spotify.com/v1/tracks/094RugjgLW6CdPLOJctBZ3,https://api.spotify.com/v1/audio-analysis/094RugjgLW6CdPLOJctBZ3,169866,4,[0.00196078 0.70928131 0.92328911 1.        ]
09EwNbGvUyu7BDEYG0cJro,Can't C Me,4CzT5ueFBRpbILw34HQYxi,hip-hop,0.797,0.852,0,-2.234,1,0.172,0.0432,3.97e-06,0.409,0.674,95.416,audio_features,spotify:track:09EwNbGvUyu7BDEYG0cJro,https://api.spotify.com/v1/tracks/09EwNbGvUyu7BDEYG0cJro,https://api.spotify.com/v1/audio-analysis/09EwNbGvUyu7BDEYG0cJro,330760,4,[1.         0.70054304 0.37841105 1.        ]
09HFYI9by9otWOD9oNRPf9,Do,5FeOH5VdNJ7OqoZsufTByE,classical,0.383,0.0798,2,-27.91,0,0.0327,0.995,0.94,0.0845,0.0989,138.146,audio_features,spotify:track:09HFYI9by9otWOD9oNRPf9,https://api.spotify.com/v1/tracks/09HFYI9by9otWOD9oNRPf9,https://api.spotify.com/v1/audio-analysis/09HFYI9by9otWOD9oNRPf9,118171,4,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
09VtFwk3q69c5JQQAHUTKt,Never Blame The Young Ones,57of76S9lNXzIClZYOU16R,jazz,0.518,0.0415,3,-24.326,1,0.0419,0.988,0.945,0.112,0.0608,133.539,audio_features,spotify:track:09VtFwk3q69c5JQQAHUTKt,https://api.spotify.com/v1/tracks/09VtFwk3q69c5JQQAHUTKt,https://api.spotify.com/v1/audio-analysis/09VtFwk3q69c5JQQAHUTKt,138823,3,[0.50392157 0.99998103 0.70492555 1.        ]
09efVfgf64MbVRdLKDnIGS,Running Up That Hill,0t67C2k4ODzW8atHDODuGJ,classical,0.612,0.278,0,-12.153,0,0.0329,0.446,0.86,0.0799,0.109,108.485,audio_features,spotify:track:09efVfgf64MbVRdLKDnIGS,https://api.spotify.com/v1/tracks/09efVfgf64MbVRdLKDnIGS,https://api.spotify.com/v1/audio-analysis/09efVfgf64MbVRdLKDnIGS,289648,4,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
